zero_crossing,contrast_std_3,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_std_5,contrast_mean_3,contrast_mean_4,contrast_mean_5,bandwidth_mean,contrast_mean_1,contrast_mean_6,contrast_std_6,mfcc_mean_8,chroma_stft_mean_8,chroma_stft_std_8,rms_mean,mfcc_mean_1,centroid_mean,melspectrogram_mean,rolloff_mean,mfcc_mean_4,poly_mean_0,mfcc_mean_7,mfcc_mean_22,poly_mean_1,mfcc_mean_0,mfcc_mean_3,mfcc_mean_5,mfcc_mean_18,mfcc_mean_2,chroma_stft_std_9,contrast_std_4,chroma_stft_mean_4,chroma_stft_mean_5,chroma_stft_mean_6,mfcc_mean_24,chroma_stft_mean_7,mfcc_mean_9,mfcc_mean_21,chroma_stft_mean_9,chroma_stft_std_6,mfcc_std_3,chroma_stft_mean_10,mfcc_mean_15,chroma_stft_std_2,mfcc_mean_6,mfcc_mean_10,chroma_stft_std_3,melspectrogram_std,mfcc_mean_16,mfcc_mean_27,flatness_mean,mfcc_std_0,mfcc_std_1,mfcc_std_7,mfcc_std_4,mfcc_mean_31,mfcc_mean_25,mfcc_std_2,mfcc_mean_29,mfcc_mean_33,mfcc_mean_28,mfcc_mean_32,mfcc_mean_23,mfcc_std_15,chroma_stft_std_11,mfcc_mean_30,chroma_stft_std_10,chroma_stft_std_1,contrast_mean_0,mfcc_std_10,mfcc_std_19,mfcc_mean_13,mfcc_mean_26,mfcc_mean_11,chroma_stft_std_7,mfcc_mean_12,mfcc_std_8,mfcc_std_5,mfcc_std_12,mfcc_mean_34,mfcc_std_6,mfcc_mean_19,mfcc_std_20,mfcc_mean_35,mfcc_std_18,mfcc_mean_38,mfcc_mean_14,mfcc_std_14,mfcc_std_25,mfcc_mean_39,mfcc_std_32,chroma_stft_std_5,mfcc_std_35,mfcc_std_16,mfcc_mean_37,mfcc_std_23,mfcc_std_33,chroma_stft_mean_2,mfcc_std_9,chroma_stft_mean_3,mfcc_std_17,mfcc_std_22,mfcc_std_27,mfcc_std_30,mfcc_std_34,mfcc_std_31,mfcc_mean_20,mfcc_std_24,mfcc_std_13,mfcc_std_21,energy,mfcc_std_29,mfcc_std_26,mfcc_std_38,mfcc_std_36,mfcc_std_28,mfcc_std_37,mfcc_std_39,mfcc_mean_36,contrast_std_0,chroma_stft_mean_0,chroma_stft_mean_1,chroma_stft_mean_11,emotion
-0.6826119076006826,0.5139902472980327,1.572043898665709,2.094339112984901,0.04115812357911899,-0.11831002216931821,0.3275736146444961,-0.6179760378695052,-0.5229967894702948,-1.1196111513217957,-1.0069602642113555,-1.6406768912581349,0.14183647259081364,0.04130190134335826,-0.3438244073911336,-0.7906358369764475,-1.0777649521953254,-1.1822755543245742,-0.8611268330558842,-0.4031835902224925,-0.1342841294069909,0.05104305315022091,0.30369574067876765,0.8574227842534801,1.2551934249545027,1.9316521588052777,2.2129337280760524,1.5230279805610936,0.9019203653992932,-0.2843869193343002,-0.35849823561028543,0.29975380927450573,0.7797817815736221,1.6993738102323772,0.5753124158505301,-1.272655253674767,-1.6067904381771385,-1.7134371840498364,-1.165176629675007,-1.209069671828045,-0.7577745593016036,-0.3922479964796882,-0.3582078560171989,-1.1959648912991903,0.7690113921961328,-0.7652245207837162,-1.5206204430757053,0.45059572114654073,2.0251771458286023,1.6468213309546025,1.5226838042276696,1.8394493923978092,1.2633799950070967,2.3836977971260307,0.5884095087816406,1.6122664449837445,1.2114014488194433,0.24485464366513593,0.9681591505910805,-0.22995171768070433,-0.35661054810542636,1.2391186081168304,0.22805534187663812,0.6660440000961283,-0.17460285109410204,0.9017557598447408,1.100245057090988,0.7894414064140006,1.018554396498217,1.0821660356315776,0.6682087280559518,-0.0586392621893377,0.1636461834545658,0.7739196318072998,0.7624577548103246,0.3505910356469465,0.21513090983058591,-0.1850122271380672,0.7303523516943055,0.23276909452566355,1.4748491101814114,1.6653869651716664,1.8543490411218861,2.153167857023068,3.449985835542697,-0.5997883612009126,-1.5515707231507128,-0.5878539412772924,0.1617865939713396,0.035401022938983534,-1.4389133050268534,0.9520268238604959,-0.027768643976992306,0.7863179731002579,-0.7585015653416843,-0.11687706472837275,0.08833591349706924,0.8618094759249256,1.2965877738462497,-1.0609133592227895,-0.08502319239019829,-0.44438043657636483,-0.36007538061240363,0.9453251848309285,-0.135068387380051,-0.46694143238154406,0.26374157033671963,-0.4418453303639695,-0.8368981202705846,-0.38373115869513463,0.1590220859763257,-0.5976991165689662,-0.6465111575990469,-0.6045813438923854,-0.2892461312435561,-0.2439889824098436,-0.16271239885267183,0.03381993020814551,0.8036104843463953,0.4890340019477508,1.0992617899937385,1.3952002173345315,0.783903803282487,2.3390231607482797,-0.37665194537992386,sad
-0.7289160994375974,0.42526495814910126,1.2222793866706978,1.8639757198926052,0.3059209960533501,-0.31448445896106886,-0.01150590472111237,-0.8278587275076519,-0.8231413864407537,-0.7173737823771881,-1.189547295528597,-1.0981064394585935,-0.1908448760252592,0.1565607742697145,-0.7856061302746422,-0.6472372994263735,-0.8999687146326285,-1.4573710201311025,-1.1140901416585922,-0.5343160997642488,0.2796310381738317,0.5468092399099715,0.8331030143094237,1.717406491469483,2.6067839975699365,2.286613012473491,1.0197037751926545,0.0862822815260654,-0.4080723432795285,-0.7115974818583912,-0.9498079290354421,0.31635503205582,0.5724400402806292,-0.5348339419719916,-2.162019568487095,-2.1353404587703424,-0.9849615524849186,-0.35644793125875746,-0.5419924577156535,-0.7026564723937146,-0.7690205141204479,-0.39287152911975504,-0.359031319564264,-1.1325059810153006,0.7693456820769162,-0.7702624651594683,-1.6262903016614807,1.176485380613461,1.749448270935638,1.6191100865550805,1.8234132952834465,1.0804926770653775,0.9138352724717284,2.4115882188592557,0.7407259269274273,1.4921460348387479,1.6940063853897684,-0.23248262135289616,0.7296944217990344,0.5312711958659968,0.41390155458092165,0.918109766962534,0.6868896140453169,0.6915605499886737,0.02503663475231478,1.239858804451662,0.7290349324640424,0.747519571147985,1.1907090894847552,0.42035649644063233,0.29575145136682957,0.5066500582729626,-0.09733322077558489,0.21790758501140606,0.2518874058695452,-1.0561547432446756,-0.5760333551923691,-0.4591401459494695,-0.35750919501631667,-0.34477589864000785,0.6396580154696405,-0.2795780628722497,-0.9377499873418232,-0.2280137711095356,0.7062130969734505,-0.5606394556232658,-1.1255140063001947,-0.8393940359883884,-0.07954125365028344,-0.272830077466542,-0.6280585344874855,0.5128012207625778,-0.5796209626835508,1.3332351309743238,0.2055416134953325,-0.4281335830493625,-0.5849400991441445,0.6709539889772723,1.1499671766893758,-1.1927231400666451,-0.8028310355866678,-0.3625755864942523,-0.3508131124190171,-0.2981693452209711,-0.8428470529629576,-0.36301577823294,-0.3923297721544751,-0.8248721321222973,-0.306837887295646,-0.7669146165647189,-0.6862115556405354,-0.7204726075472484,-1.2295395713613313,-0.8843484032885176,-0.29211131143257135,-0.6269761134791709,-0.7786012922306956,-1.1914293970390193,-0.2270962869702486,-0.1394899251019669,0.008659776451851411,0.43432620901303187,-0.2570296974031389,-0.01730537488279395,-0.3774682093325294,sad
-0.003828222661022818,0.8889643799931722,1.6093388037431589,1.976565502216734,-0.5516297316350443,-0.0022705705611684207,0.03525217789443372,-1.0255478178167468,-0.6618365223536156,-0.7654711691623595,-0.9927127676572898,-1.5452657144458803,0.30288205585147393,0.34669197870723895,-0.6770910656519099,-0.622319881640449,-0.9095723041247235,-1.1462239426992062,-1.2299406917788087,-0.7893447645803062,-0.06234528416037009,0.19117920664467644,0.4203253837216036,0.8890709438468609,1.27654722325761,2.2505259598128653,2.64916264044713,1.9221752788237578,0.9492059891418269,-0.42334227814616515,-0.8742465881236813,0.15740260514161405,0.5177130613208464,1.1390418825263058,0.3659922763224833,-1.8870701159690453,-3.1333246621311175,-3.0840243452572262,-1.8620969979910282,-1.486333612488954,-0.7663158603626697,-0.39281223449537306,-0.3586945300748328,-1.0644948589920025,0.770558933087296,-0.7687877669810695,-1.6094308265474413,0.5025816324274072,1.7884983125445197,1.8708460282295156,1.3407547701894067,1.5241335892910433,1.5166180485251743,2.1856309051918172,0.6740460442751479,0.4415849226209214,1.2349779554836737,0.7269294247890509,0.7862779552817993,0.7599770486401684,-0.06022953528547557,0.6109387262201852,0.5955146719156279,0.2970734415348785,0.21937680149734345,1.2915691043721285,1.00390826231295,0.3341738067640677,0.9688967623397498,0.5512741676222304,0.49263868480070855,0.2546663800962506,-0.33673547659880265,0.8901491401052444,0.7594045338209109,-0.7787567178223579,0.08252187550192425,-0.5808001357534317,-0.3169584769715168,0.08788154587945944,1.3514254712210776,1.5364729837263083,1.90773121136539,2.6304435802267343,3.1074626573915287,-0.4896535552398102,-0.9467349177634238,-1.2061336914624572,0.513697505975924,-0.07227038984671665,-3.071958507754194,0.5148131820312021,-0.40963186438306376,0.6916834399682155,0.7773665692253784,-0.6356849615874768,-0.30162625031571394,-0.18105769482467743,0.5989865407047059,-1.1900047549381494,-0.45935050080295253,-0.2581185276208731,-0.3587952507245128,0.18559978511369193,-0.07211603694311775,0.21880160618774963,0.653579841871147,-0.3370063255967055,-0.5985434525601985,-0.5855741921993164,-0.21994280813002687,-0.35151704285088253,-1.0172876365054668,-1.286492747062503,-0.09816269535994171,-1.037856621306139,-0.5258833366341968,-0.49835121662046084,-0.5542665766689935,0.007904895956295609,0.8662407263218578,1.2706763483981418,1.8963030265959373,2.2133716964608365,-0.37754540757871596,sad
-0.7924898060660478,0.1806123667779826,1.6663475189403634,2.241089889636763,0.489540877542437,-0.10192420920680113,0.5319380383908926,0.19854305610572187,0.30879720023953217,-0.7924427320387532,-0.9159194055932735,-1.5449469712117643,-0.30558293813354637,-0.023040467655763154,-0.42387498396442563,-0.9847732498142447,-1.056763994748035,-0.8762781830246918,-1.889790832921151,-1.4388798313307805,-0.712725753074428,-0.37133713597395046,-0.26717352596418215,0.48958341437122505,1.6244929385281832,2.813412181553963,2.8841178647157992,1.2030448722948643,-0.5112649969146728,-1.355671373215727,-1.391084819783237,-0.782218091340927,-0.449809412940459,0.548562400972676,-1.1570439862781325,-2.7498942391536416,-3.1747565509902183,-2.266744694063473,-1.4320520976754934,-1.2003159898647078,-0.7645815203696491,-0.3930542863525473,-0.3591182883506306,-1.255517583425243,0.7638131624933558,-0.7593758448219985,-1.4959785830515537,0.9348990313129236,2.089041017577528,1.4359773791573962,1.402528903468885,1.6055647496637333,1.2344405212024983,2.0882978794389797,-0.2809280265700613,0.792719717063162,0.792787258920973,0.9225875168885374,1.6300302174997885,-0.14021251321259792,-0.4293349302987617,1.106231748380803,0.8074573994891354,0.7491251098104739,0.29271552926824196,1.4270260257369816,2.1983129650546624,1.9078709621093843,1.7217894744610203,0.7781508741511689,0.993309832390279,0.37542258775565124,-0.49692459861707555,0.8942612061313052,0.9854190958762614,-0.5183173169655333,-0.12070151507972166,-1.0174390364529722,-0.7575208278280272,-0.6988307783132902,0.5525095906100917,0.1503349474351954,0.09031839475917612,1.4119367722657263,2.7886649235914596,-0.3790605124897445,-1.2394935467068906,-1.5784180504473873,0.3438174984683722,-0.19006621246099506,-2.6344260525182643,1.4138426369907888,-0.5303560637977095,0.5792689927865885,-0.24163803839478282,-0.599729470223849,-0.912013155157513,0.24812904912828815,0.5196601025094696,-1.192746260683583,-0.015463564405076489,-0.0730786241360182,-0.43723684017237663,0.6969468113829455,-0.03144244602006324,-0.3681212881158292,1.1221870437646013,0.48560168253389124,0.7764129344328962,-0.4897620058439923,-0.11893522169876553,-0.44626754845140054,-1.4030811056721342,-0.9081945960442336,-0.13100774811025293,-0.7680682431635025,-0.6593583354597212,-0.7916996699320985,-0.06681485008693705,-0.4668679692136351,-0.2700606997725756,-0.11674792335800135,0.18023426768155018,1.7170094612042668,-0.37762773886820056,sad
-0.7560259416385088,-1.2196504531686052,-0.47392327263743117,0.4145563517174164,-0.1707416178636823,1.2480413757987416,0.42630658538860333,0.7500757567275107,1.330009875420717,0.7901629555086502,-0.7680575981530205,-1.5295269267185119,0.5027119611743277,-0.7729311198744705,-0.7409791346519641,-0.6450941953778031,0.0344894485336967,-1.4550504422451884,0.32411983719333676,-0.7237630172275227,-1.4479218156565352,-1.4395390546295963,-1.2855813564812106,-1.107561490113552,-0.6171473154628472,0.01563309519259596,-0.37790228166498263,-0.4617889908055153,-0.2291459989442887,0.18795790641039806,-0.6659436826698847,-0.980991279691353,-0.15941574320194718,0.703520288436906,1.0373650397059733,2.1281195858944457,0.8580139557460172,-0.29150367853093756,-0.4780361646638664,-0.8215648327595875,-0.6321081329677356,-0.38067334723621554,-0.3448687755746302,-1.2536680143109287,0.680941968572075,-0.6854104709677385,-0.709917709105452,1.1663379169622599,0.3977327050607063,-0.15867853977587423,1.912678478008397,0.8661812879603702,0.44680702251022786,0.22192774052521494,-0.6444104523819291,-1.2468597891696933,1.8144419514064862,1.3952712872323054,-0.8259727185733221,-0.6109931817909636,-0.19195498746967446,0.2503170330747141,0.543707674560377,0.24629616977857974,-0.566070681329807,0.9036372387190442,2.000748785584432,2.105294712211509,2.135803769183079,2.222325749829833,1.9523373502069514,1.1471702188592008,0.6524919094295554,1.8552053573182987,1.4806204078316778,1.6059164879651533,2.095648176706681,2.235723520510244,2.167023708341536,3.2778404271835364,1.6403543716312843,0.9853718295367255,1.0914344626759012,1.0585256476059737,1.1876092709985562,-2.875976559409067,-1.1327746635193612,0.42102767178771094,-1.1683623391423994,-0.29972590853790615,-1.579806669972526,0.3026076708964433,0.5897824897702444,-0.6015265465765217,0.9397917740799626,-0.5771097854266288,1.661578504742957,-0.16942105771951868,0.5313630979035344,1.0523065332262909,-0.1979987803323943,0.09950455627711086,0.5037720675573151,1.5037404661033797,0.06473755443988688,-0.04345991301086484,0.7207654174477447,1.6165000559969616,1.4988375299868057,0.6435705922343392,-0.028157941849415117,-0.19154935802461884,-0.10455022717882068,0.5464760396897524,1.1359801222349726,1.3037808255941274,2.407730127117213,2.1971874765164157,1.8684950680138182,1.2382583530304034,0.7014688258153616,0.5973238831015646,-0.007261159204377311,-0.2977650011265316,-0.367604773670976,sad
-0.9035637265390525,-0.9966601774572187,-0.2706281740101641,0.4971480295731946,0.17679225828462738,0.8687354587866536,-0.20176875959128807,0.4449129062543992,0.795064426290275,0.3716035165627609,-0.6707709826012874,-0.7943777573060747,0.27812269176371,-0.4964706767075842,-0.8571345399858018,-0.11904105185347627,0.48654613172447586,-1.288803294808798,-0.38570290140989144,0.357031140919326,0.7944563161803798,0.4483087413392004,-0.21500247410184403,-0.5730923190480126,-0.3250826466796507,0.06895025035390041,-0.36630236317994164,-0.7739880713566404,-0.6929727206082053,-0.541014557098852,-0.6859753854575354,0.08044562798398242,1.2050612800196892,1.101215352186132,1.7971313170904222,2.2420324188908656,1.4072932767781474,0.08024598182855455,-0.6182279831667195,-1.1010861699153411,-0.6301273505085155,-0.37977526156994373,-0.3421377544194713,-1.2552185634444808,0.6652711272890831,-0.670316167108756,-0.6618708510536162,0.7942974044815917,0.4360341855617194,0.3371364974505388,1.5854100670812967,0.8945933589649067,0.4855376774720216,0.8061379429166763,-0.20270512766243973,-1.3580324786046276,0.8538019128524479,1.1618480412640169,-0.19143580882155017,-0.11770255165326395,0.09547066013312912,0.5603787546387635,0.6625447076123396,0.6051043674112392,-0.6897818784215092,0.7388605014592289,1.6399403052458108,1.5924761293139245,1.4017512744988023,1.9718303576096254,1.737071803736233,1.7057087098456802,1.7835161420629342,2.8466412804313355,2.773217943695691,2.35738980719441,1.8091005206809834,1.5052491464480837,1.8887507033134672,2.598947469309279,1.577487655819835,1.3187879140993308,1.0959929567017004,0.3988595429331594,0.10311787603393181,-2.29047077952741,-0.8880346301303458,0.5611145014310487,-1.0635737956474145,-0.5804319742988998,-2.0487250500369973,0.9535049454453117,-0.8310700383850821,0.1188060382332252,2.832375215940436,-0.44777021849548343,1.7794992416599875,0.7587904371938234,0.5450629572084974,0.43884506321496997,-0.03402747000822544,0.3593301010477361,-0.05262400020804606,1.2157101621055038,-0.4728964082283849,-0.246371152057358,0.31309576026990216,0.4556880586457228,-0.04865445704657706,-0.2489235675994186,0.473515661296733,0.21753901571460463,0.5405164394386955,1.2069379643790674,1.221127137062139,1.059014034438977,1.0029884425707745,1.0638051453049762,1.0012676923135422,0.6939631358128898,0.7480855036676162,0.5709845213420063,-0.25967591629306086,-0.44199458589941754,-0.36599812222174277,sad
-0.7733042657494226,-0.3699023671712782,0.3581800929742731,0.8992686154659573,-0.2984712242428528,0.7698113378715778,-0.02518914424696262,-0.27467939563084914,0.1445289087575276,0.5387497601635609,-0.8082824105181241,-1.5674437756638897,0.3898454863838411,-0.1417870124996958,-0.3715144219103951,-0.4417150381532622,0.7100185825969418,-0.9742562251129528,0.2543367121146426,0.2434362340945392,0.3300250863150639,0.22995772186973748,0.15865732890201587,0.06685513506623712,0.05747290988585432,0.29374610843092164,0.5658943991054117,0.5315732574294738,0.3644965482030059,0.4334977417208117,-1.0891143894831905,-0.6122770427526752,0.9850184422577499,2.189713381431068,3.1065254827410658,2.6262479068001294,2.024236482600738,0.9451632810265422,-0.5633929055088238,-1.1896137357881136,-0.632839764156424,-0.3825027904694233,-0.3506908042219757,-1.2557863101736675,0.6667577136641892,-0.6706620020130745,-0.9241680517711777,0.8132088272246669,0.5517692399441109,0.5372965498030888,1.5091849987028076,0.9035043658846756,0.8823469072885,0.8696470558932111,0.7622706522992038,-0.8322548314990624,1.4037876778403313,1.9505102588167542,-0.7290044989818062,0.020064404758257895,0.30961014600685227,0.45330209831253465,0.7252634541236227,0.0430139608186801,-0.24960374167190924,0.6904878674426017,1.1548973700772596,0.5008216113708215,0.617010738706632,1.577712336088298,1.7772146835393572,1.620663222356063,1.3526567982384745,2.3590982216341208,2.052630303474516,2.4312341085601497,2.422264505216209,2.812233375814002,2.096142490861338,2.673333262669565,1.64192978863714,0.9615782776765511,0.8369467202161084,0.8588420405976526,0.7584793297934161,-1.1837012974497012,-0.18647500326094513,0.25067461448723255,-0.4264401681911743,-0.006950145234622192,-2.1008293919920984,0.7493832923795815,0.7703593683653857,0.5947789850266514,3.1458364012337556,-0.22852108392243037,2.2179385718121267,0.33818899197629254,0.6538231384832542,0.5116381848461019,-0.27747175847297184,-0.5340197515813628,0.503986462944627,1.3936208536966965,-0.5026613218754821,-0.9149215362698164,-0.3054886188852917,0.5229743533312697,-0.3160689955151877,0.23640844599340985,0.7053270706925713,-0.18293507317707214,0.27678058903628966,1.1388514245337495,1.4839652193099042,1.0324747919794721,2.2368649720858484,1.359183002218055,1.1557108372043818,0.698087633790792,0.5341475224014399,0.3304292849154428,-0.2946488606598666,-0.07468933257033276,-0.369191993120909,sad
-1.192389799974207,-2.460592674692389,-2.3242765696790335,-1.102990591899626,0.45922786192915516,1.5427114293927369,1.1323655069163117,0.5192384117686155,1.5702903385766585,1.146643868941096,-0.5676017363233345,0.6674822350782673,0.4310189762228332,-0.10059419951683501,-0.2132512436438573,-0.5395940318207602,0.6676361173907178,-1.0928954122370607,-0.13335504495614106,-0.16173730492588256,-0.5747365849421631,-0.8037703557365261,-0.753571640772592,-0.7878342062777215,-0.4877593081028523,0.013838714749101864,-0.355929272638831,-0.5124541966494853,-0.44667240865066477,-0.00640451920990285,0.003923041182697042,0.19724118435912333,0.8167133075885532,1.4388932614682246,2.0597104816367247,2.44948698141856,1.444005890451044,0.8138618928316728,0.13726586216770723,0.06048619778072508,-0.4986732469634729,-0.3772650423862943,-0.3468771980653449,-1.3101845274625943,0.6022572301876548,-0.6121746354183984,-0.6645851785493468,1.6323466939902234,0.5170768401113047,0.8217014460585554,1.560202705233794,1.0830576406488381,1.081576713428463,0.7563864509669819,-0.5246173521560483,-2.3884581636202245,1.1313225416057728,2.5212757750816874,-0.5622298816610057,-0.748072563914492,-0.06480664450791294,0.6135705428210446,1.3706421844248877,0.7838851205122963,-0.9388580742267465,0.4695939974589146,1.9671914527320342,1.142063546560523,1.1451515538803676,1.807284537869329,1.8201569205095502,1.7672061970081236,1.9989398130929297,3.2424650544358213,2.579314216828323,2.985917472961266,2.3720738004209907,1.8507343014925512,1.456441007300596,2.1407069701416392,0.7051167562575659,0.5515102986559719,0.9745477951087081,0.6774772061193025,1.1617449502166302,-2.2701692158519897,-0.5516265044617418,0.770598031629877,0.5666216643371842,0.3503273736993243,-0.2822584793716661,0.7500272894584554,0.6030314072060252,0.5031604178514187,3.825653446745879,-0.27684683073081345,2.786760331642616,0.8363668056031178,0.436767282917409,1.1779897787411744,0.6087627323924223,0.6701197959929268,0.5266387563063795,1.7791162398362137,-0.16214697327310795,-0.08128255519687488,0.7448293574400042,1.3229024449915423,1.201143054111569,0.5455175748511759,0.5357416369264681,0.676747396565958,1.030240229767018,1.4830888823472261,2.42239311351619,2.013945961917592,1.8653751312372133,1.150312122123521,0.8379972469888967,0.3364678481512077,1.0897565870320511,0.20324395991999986,-0.201082678566212,-0.5783758165862412,-0.36091054803291367,sad
-0.607067465821549,-0.41219590477855456,0.22194667114494626,0.7578308869451755,0.8506659073697795,0.2882382581379006,0.6635806125615139,-0.2162594681514526,-0.01829141957752676,0.045420757773095184,-0.04506962797180176,-0.40221719906505704,0.2101692799958073,0.42727245095806315,0.04196148930487485,-0.40880723714365375,-0.18397094073894651,-0.03710164910934137,-0.8079355871943719,-0.5121722557803262,-0.17710447276932964,-0.21151392094691499,-0.023029209276841347,0.418594326937074,0.736603082123343,1.1251094467879974,1.3397702684033388,1.1138526292129436,0.32656410086392323,-0.4358033458984593,-0.8361116576740896,0.034334199874624084,-0.48495412770450524,1.0142865172718896,1.0557049045810525,0.15659697073318293,-0.3714816741081948,-0.8513321114128782,-1.4535013712858431,-0.8402455725726437,-0.19675755502084782,-0.2855410452542535,-0.27386024332702974,-1.1226999136234423,0.23097078325216502,-0.24310470792723682,0.11397452736842639,0.2196541564477848,0.35239164386271277,0.014781841365705758,0.7043340171291065,-0.08563947893711543,0.15321967220691016,2.0190834252244954,0.8918183859688906,0.3570720038606189,1.3740848229552425,-0.1843627077876821,0.21750819767707624,0.34143754420250183,-0.3181906826347803,0.2628289425173478,0.9433597958412194,-0.08517255499203466,0.8336339550248215,1.0316068886749232,-0.0015624538539294156,0.5106828052762227,0.9879652055314991,0.5281987041589614,0.28509465203733175,0.9095946640335939,1.0698936080792205,1.2308661170877995,1.3348258844872274,0.9198603372291254,0.5916768629563781,1.19280414356156,0.7799471802006184,1.6323583650580114,2.0290654393596403,2.6722596249741852,2.2295842996426765,2.3911924537051825,2.288926585461431,-0.26670775677384223,-0.08887949166867294,0.09208749703662944,0.7010244475310027,0.4282295924295278,-0.6334229583168782,0.3788387066967103,1.399029613494398,-0.6727262797895922,0.27902684637539993,-1.1010549873318065,1.3369132687318954,-0.49224011001656276,0.5437200159068288,-0.16530200936717193,-0.7916734172018236,-0.18703034136650373,0.5207949752072587,-0.6080525385304538,-0.7267114449810056,0.13959864974121655,0.13899232969071287,-0.3084381565753684,-0.07600770822322504,0.0954159217443954,0.5456252748248482,0.9772417068078467,1.2885487481793858,1.3317514693110906,1.0933269426526606,0.7487842666732897,0.19553840770534553,0.3298533275292655,0.2843050927132463,0.672442505510702,1.0565813144708223,1.1729264920800024,1.8172302759970842,1.7209564592610285,-0.28544595017068863,angry
-0.7938640344457282,-0.40646173061587004,0.23786739187599365,0.8051246276145864,1.3853728699011374,0.4291795523696694,0.05557918967819482,0.2950235704321475,-0.2812608435277657,-0.38904433645011816,-0.01560520674171948,-1.0018288880009492,0.120008416713712,0.2675315028015323,0.5709684304730449,-0.01193003775314387,-0.13161227538119447,-0.08850387287166601,-0.9425234040903271,-0.7808512037726952,-0.02655226182944902,0.5883897788842737,0.6834095261802486,0.847303273390716,1.2309691378823056,1.4174302220057264,0.8633587242762681,0.2410827582067161,-0.238138545629014,-0.27091995909978184,-1.2320275024399316,-0.7139284749055662,0.3573513567372177,1.3111685675133278,1.004475097531479,0.9857424119807618,0.21196767376244013,0.06288328730423341,-0.5968256928898821,-0.4976448959323395,-0.18633342987915014,-0.2754713728470359,-0.22304990883649112,-1.2278499900340794,0.2495890671643155,-0.25981626014082765,0.3905417926123976,-0.30365710444868454,0.577377208134673,0.5254714929257069,0.6460650966164837,-0.834989025515425,0.11841858747038672,1.8931911138652922,1.4543818886002235,0.6521122437747507,1.0463700763097576,-0.6970659594160338,0.49679818104788637,0.7241591731685836,0.25629803476128,0.4342025033833196,0.7053672632754586,0.05876624381551647,0.9226215379640119,0.8792614663787731,0.17537983131793478,0.48705905061356314,0.461251530795696,0.663117531512535,0.2735768386905674,0.9762644333259558,0.910433593252398,0.6770127156121537,0.5256370466540125,0.212216246816662,0.20477111165953427,1.4399883568675296,1.2721639188752691,1.6411110124776755,1.5176077010222664,1.0129344205494384,0.017818292463565404,0.21301184008365837,1.1044077520707063,-1.6923169319284632,-0.4086704279415755,0.38974180421269766,0.18681093488653217,0.23124115942374113,-0.5667498121435323,0.0010083744562162991,0.5159817470936878,-1.4954057397631644,-0.36198649492541973,-1.242961045816963,0.46675359995885796,-1.2376097453827752,-0.13219132169180167,0.11317961333609686,-1.0840706498876158,-0.5178845147583018,0.531137184824482,-0.7684707015823933,-0.7148181718238891,-0.2363754645498619,-0.4573345849877606,-0.7326716915249729,-0.5391402295109873,0.03506743126703643,-0.27031612671051336,0.5598070811161315,0.3673159466395683,-0.0049345751057920965,0.766147146002286,0.5008143723247809,0.41401340475298887,1.152022994399213,1.4222231120337887,1.9522394884516652,0.475115939513128,0.11229554905530846,-0.4777126174626725,0.2849130506352288,-0.2807084265043384,angry
